Local time,Open,High,Low,Close,Volume
01.02.2023 11:46:00.000 GMT+0100,836.964,837.539,836.945,837.539,4.8e-9
01.02.2023 11:47:00.000 GMT+0100,837.536,837.763,837.328,837.328,1.2799999999999999e-8
01.02.2023 11:48:00.000 GMT+0100,837.331,837.789,837.331,837.725,1.4399999999999998e-8
01.02.2023 11:49:00.000 GMT+0100,837.348,837.348,837.348,837.348,1.6e-9
01.02.2023 11:50:00.000 GMT+0100,836.927,837.315,836.927,837.315,8e-9
01.02.2023 11:51:00.000 GMT+0100,837.531,837.531,837.115,837.321,4.8e-9
01.02.2023 11:52:00.000 GMT+0100,837.561,837.567,837.561,837.564,4.8e-9
01.02.2023 11:53:00.000 GMT+0100,837.742,837.964,837.557,837.746,8e-9
01.02.2023 11:54:00.000 GMT+0100,837.970,837.970,837.970,837.970,1.6e-9
01.02.2023 11:55:00.000 GMT+0100,837.558,837.558,837.515,837.515,3.2e-9
01.02.2023 11:56:00.000 GMT+0100,837.330,837.599,837.154,837.599,6.4e-9
01.02.2023 11:57:00.000 GMT+0100,837.151,837.151,836.734,836.925,9.6e-9
01.02.2023 11:58:00.000 GMT+0100,836.773,837.564,836.773,837.137,1.12e-8
01.02.2023 11:59:00.000 GMT+0100,836.724,836.963,836.555,836.942,1.92e-8
01.02.2023 13:00:00.000 GMT+0100,839.539,839.542,839.539,839.542,3.2e-9
01.02.2023 13:01:00.000 GMT+0100,839.339,839.339,839.339,839.339,1.6e-9
01.02.2023 13:02:00.000 GMT+0100,839.351,839.373,839.333,839.333,4.8e-9
01.02.2023 13:03:00.000 GMT+0100,838.936,839.354,838.936,839.327,6.4e-9
01.02.2023 13:04:00.000 GMT+0100,839.148,839.148,839.148,839.148,1.6e-9
01.02.2023 13:05:00.000 GMT+0100,838.799,838.940,838.799,838.940,3.2e-9
01.02.2023 13:07:00.000 GMT+0100,838.957,838.967,838.551,838.949,8e-9
01.02.2023 13:11:00.000 GMT+0100,838.725,838.725,838.524,838.540,4.8e-9
01.02.2023 13:12:00.000 GMT+0100,838.563,838.952,838.563,838.952,4.8e-9
01.02.2023 13:15:00.000 GMT+0100,838.943,839.146,838.925,838.925,8e-9
01.02.2023 13:16:00.000 GMT+0100,838.939,838.958,838.528,838.951,1.12e-8
01.02.2023 13:17:00.000 GMT+0100,839.163,839.163,838.946,838.946,3.2e-9
01.02.2023 13:18:00.000 GMT+0100,839.140,839.160,838.740,838.940,9.6e-9
01.02.2023 13:20:00.000 GMT+0100,838.937,839.189,838.731,839.149,2.8800000000000006e-8
01.02.2023 13:21:00.000 GMT+0100,838.973,838.973,838.770,838.770,4.8e-9
01.02.2023 13:22:00.000 GMT+0100,838.927,838.927,838.743,838.743,3.2e-9
01.02.2023 13:23:00.000 GMT+0100,838.548,838.548,838.548,838.548,1.6e-9
01.02.2023 13:24:00.000 GMT+0100,838.930,838.960,838.518,838.518,6.4e-9
01.02.2023 13:26:00.000 GMT+0100,838.540,838.755,838.321,838.561,8e-9
01.02.2023 13:28:00.000 GMT+0100,838.763,838.763,838.725,838.725,3.2e-9
01.02.2023 13:29:00.000 GMT+0100,838.758,838.758,838.561,838.561,3.2e-9
01.02.2023 13:30:00.000 GMT+0100,838.745,838.745,838.330,838.337,9.6e-9
01.02.2023 13:31:00.000 GMT+0100,838.552,838.957,838.552,838.957,6.4e-9
01.02.2023 13:32:00.000 GMT+0100,839.125,839.367,839.125,839.367,3.2e-9
01.02.2023 13:33:00.000 GMT+0100,839.351,839.351,839.130,839.130,3.2e-9
01.02.2023 13:34:00.000 GMT+0100,839.155,839.155,837.560,837.799,1.5999999999999998e-8
01.02.2023 13:35:00.000 GMT+0100,837.939,838.121,837.934,837.934,4.8e-9
01.02.2023 13:36:00.000 GMT+0100,836.764,837.725,836.549,837.525,1.12e-8
01.02.2023 13:37:00.000 GMT+0100,837.589,837.727,837.589,837.727,3.2e-9
01.02.2023 13:38:00.000 GMT+0100,837.799,837.799,837.799,837.799,1.6e-9
01.02.2023 13:40:00.000 GMT+0100,837.799,837.799,837.799,837.799,1.6e-9
01.02.2023 13:42:00.000 GMT+0100,837.727,837.727,837.727,837.727,1.6e-9
01.02.2023 13:43:00.000 GMT+0100,837.752,837.752,837.752,837.752,1.6e-9
01.02.2023 13:45:00.000 GMT+0100,836.934,837.318,836.934,837.318,3.2e-9
01.02.2023 13:46:00.000 GMT+0100,837.340,837.773,837.340,837.739,6.4e-9
01.02.2023 13:47:00.000 GMT+0100,837.931,838.149,837.931,838.149,4.8e-9
01.02.2023 13:49:00.000 GMT+0100,838.161,838.161,838.124,838.124,3.2e-9
01.02.2023 13:50:00.000 GMT+0100,838.146,838.146,838.146,838.146,1.6e-9
01.02.2023 13:51:00.000 GMT+0100,838.133,838.133,838.128,838.128,3.2e-9
01.02.2023 13:52:00.000 GMT+0100,837.721,837.721,837.721,837.721,1.6e-9
01.02.2023 13:53:00.000 GMT+0100,837.925,838.148,837.925,838.148,3.2e-9
01.02.2023 13:55:00.000 GMT+0100,838.131,838.131,837.952,837.952,3.2e-9
01.02.2023 13:56:00.000 GMT+0100,838.121,838.399,838.121,838.342,1.2799999999999999e-8
01.02.2023 13:58:00.000 GMT+0100,838.773,839.373,838.773,838.963,9.6e-9
01.02.2023 15:00:00.000 GMT+0100,839.545,839.545,839.131,839.131,6.4e-9
01.02.2023 15:01:00.000 GMT+0100,838.757,839.161,838.757,839.161,6.4e-9
01.02.2023 15:02:00.000 GMT+0100,838.927,839.524,838.927,839.524,6.4e-9
01.02.2023 15:03:00.000 GMT+0100,839.521,839.558,839.521,839.558,3.2e-9
01.02.2023 15:04:00.000 GMT+0100,839.749,839.760,839.533,839.533,6.4e-9
01.02.2023 15:05:00.000 GMT+0100,839.746,840.154,839.715,840.154,8e-9
01.02.2023 15:06:00.000 GMT+0100,840.325,840.325,840.130,840.131,4.8e-9
01.02.2023 15:08:00.000 GMT+0100,840.136,840.136,839.724,839.724,4.8e-9
01.02.2023 15:09:00.000 GMT+0100,839.540,839.540,839.351,839.539,6.4e-9
01.02.2023 15:10:00.000 GMT+0100,839.543,839.960,839.543,839.757,4.8e-9
01.02.2023 15:11:00.000 GMT+0100,839.742,839.742,839.548,839.548,3.2e-9
01.02.2023 15:12:00.000 GMT+0100,839.718,839.931,839.718,839.931,4.8e-9
01.02.2023 15:14:00.000 GMT+0100,840.118,840.349,840.118,840.349,3.2e-9
01.02.2023 15:16:00.000 GMT+0100,840.131,840.345,840.115,840.345,4.8e-9
01.02.2023 15:18:00.000 GMT+0100,840.537,840.537,840.537,840.537,1.6e-9
01.02.2023 15:19:00.000 GMT+0100,840.328,840.328,840.328,840.328,1.6e-9
01.02.2023 15:24:00.000 GMT+0100,840.142,840.164,840.142,840.149,6.4e-9
01.02.2023 15:25:00.000 GMT+0100,840.170,840.170,840.170,840.170,1.6e-9
01.02.2023 15:28:00.000 GMT+0100,840.342,840.342,840.140,840.173,4.8e-9
01.02.2023 15:29:00.000 GMT+0100,840.125,840.125,839.540,839.542,8e-9
01.02.2023 15:30:00.000 GMT+0100,839.736,839.764,839.525,839.761,1.4399999999999998e-8
01.02.2023 15:31:00.000 GMT+0100,840.351,840.530,839.530,839.530,1.2799999999999999e-8
01.02.2023 15:32:00.000 GMT+0100,839.739,839.989,839.739,839.989,9.6e-9
01.02.2023 15:33:00.000 GMT+0100,840.537,840.537,839.949,839.949,9.6e-9
01.02.2023 15:34:00.000 GMT+0100,839.940,840.125,839.599,839.730,1.76e-8
01.02.2023 15:36:00.000 GMT+0100,839.952,840.363,839.942,840.343,2.5600000000000004e-8
01.02.2023 15:37:00.000 GMT+0100,840.148,840.148,839.552,839.925,1.92e-8
01.02.2023 15:38:00.000 GMT+0100,839.943,840.125,839.754,840.125,9.6e-9
01.02.2023 15:39:00.000 GMT+0100,840.146,840.328,840.128,840.328,6.4e-9
01.02.2023 15:40:00.000 GMT+0100,840.567,840.999,840.567,840.999,1.2799999999999999e-8
01.02.2023 15:41:00.000 GMT+0100,840.918,840.957,840.370,840.370,1.12e-8
01.02.2023 15:42:00.000 GMT+0100,840.352,840.752,840.336,840.563,9.6e-9
01.02.2023 15:43:00.000 GMT+0100,840.724,840.724,840.724,840.724,3.2e-9
01.02.2023 15:44:00.000 GMT+0100,840.548,840.548,840.530,840.530,3.2e-9
01.02.2023 15:45:00.000 GMT+0100,840.521,840.754,840.521,840.754,8e-9
01.02.2023 15:46:00.000 GMT+0100,840.951,840.951,840.740,840.918,4.8e-9
01.02.2023 15:47:00.000 GMT+0100,841.170,841.934,841.140,841.554,2.5600000000000004e-8
01.02.2023 15:48:00.000 GMT+0100,841.521,841.521,840.334,840.346,1.4399999999999998e-8
01.02.2023 15:49:00.000 GMT+0100,839.934,840.555,839.934,840.555,1.2799999999999999e-8
01.02.2023 15:50:00.000 GMT+0100,840.554,840.764,840.524,840.764,1.12e-8
01.02.2023 15:51:00.000 GMT+0100,840.955,841.131,840.924,840.973,1.5999999999999998e-8
01.02.2023 15:52:00.000 GMT+0100,841.148,841.199,840.737,840.737,6.4e-9
01.02.2023 15:53:00.000 GMT+0100,840.539,840.973,840.539,840.948,8e-9
01.02.2023 15:54:00.000 GMT+0100,840.954,840.954,840.760,840.928,4.8e-9
01.02.2023 15:55:00.000 GMT+0100,840.367,840.367,840.324,840.346,6.4e-9
01.02.2023 15:56:00.000 GMT+0100,840.730,841.189,840.518,841.173,1.76e-8
01.02.2023 15:57:00.000 GMT+0100,841.337,841.373,840.958,840.958,1.2799999999999999e-8
01.02.2023 15:58:00.000 GMT+0100,840.730,841.140,840.730,841.140,3.2e-9
01.02.2023 15:59:00.000 GMT+0100,840.552,840.951,839.346,839.739,1.12e-8
02.02.2023 09:05:00.000 GMT+0100,852.934,853.340,852.157,852.745,0.0081
02.02.2023 09:06:00.000 GMT+0100,852.555,852.555,851.751,852.127,0.0322
02.02.2023 09:07:00.000 GMT+0100,851.958,853.752,851.789,853.752,0.0322
02.02.2023 09:08:00.000 GMT+0100,853.745,853.745,851.533,852.563,0.0258
02.02.2023 09:09:00.000 GMT+0100,852.730,852.730,849.589,849.927,0.0338
02.02.2023 09:10:00.000 GMT+0100,849.961,851.530,848.730,850.728,0.0435
02.02.2023 09:11:00.000 GMT+0100,850.725,850.799,849.548,850.799,0.0322
02.02.2023 09:12:00.000 GMT+0100,850.970,851.549,849.915,849.946,0.0145
02.02.2023 09:13:00.000 GMT+0100,850.336,851.728,850.154,851.530,0.0306
02.02.2023 09:14:00.000 GMT+0100,851.799,851.799,850.373,850.373,0.0129
02.02.2023 09:15:00.000 GMT+0100,850.339,851.945,850.339,851.945,0.0193
02.02.2023 09:16:00.000 GMT+0100,852.164,852.164,851.333,851.348,0.0145
02.02.2023 09:17:00.000 GMT+0100,851.518,851.970,851.518,851.955,0.0193
02.02.2023 09:18:00.000 GMT+0100,851.334,851.525,850.758,850.958,0.0193
02.02.2023 09:19:00.000 GMT+0100,850.958,850.958,850.334,850.927,0.0113
02.02.2023 09:20:00.000 GMT+0100,851.158,852.973,851.140,852.328,0.0161
02.02.2023 09:21:00.000 GMT+0100,852.567,854.142,852.534,854.142,0.0274
02.02.2023 09:22:00.000 GMT+0100,854.115,854.115,852.925,853.570,0.0258
02.02.2023 09:23:00.000 GMT+0100,853.315,854.789,853.315,853.734,0.0209
02.02.2023 09:24:00.000 GMT+0100,854.315,854.599,853.915,853.915,0.0129
02.02.2023 09:25:00.000 GMT+0100,854.155,854.948,854.124,854.340,0.0161
02.02.2023 09:26:00.000 GMT+0100,854.143,854.363,853.130,853.349,0.0225
02.02.2023 09:27:00.000 GMT+0100,853.548,854.399,853.339,853.952,0.0193
02.02.2023 09:28:00.000 GMT+0100,853.934,854.337,853.521,853.752,0.0161
02.02.2023 09:29:00.000 GMT+0100,853.915,854.367,853.336,853.567,0.0113
02.02.2023 09:30:00.000 GMT+0100,853.761,854.360,853.128,853.128,0.0322
02.02.2023 09:31:00.000 GMT+0100,852.948,852.948,851.554,851.943,0.029
02.02.2023 09:32:00.000 GMT+0100,851.724,852.363,850.954,850.963,0.0225
02.02.2023 09:33:00.000 GMT+0100,851.725,853.558,851.725,853.160,0.029
02.02.2023 09:34:00.000 GMT+0100,852.973,853.554,852.527,853.125,0.0193
02.02.2023 09:35:00.000 GMT+0100,853.351,853.558,852.918,852.918,0.0145
02.02.2023 09:36:00.000 GMT+0100,853.367,853.534,853.121,853.534,0.0064
02.02.2023 09:37:00.000 GMT+0100,853.361,853.361,852.531,852.954,0.029
02.02.2023 09:38:00.000 GMT+0100,853.555,853.555,852.942,852.948,0.0113
02.02.2023 09:39:00.000 GMT+0100,853.161,853.167,851.933,852.143,0.0129
02.02.2023 09:40:00.000 GMT+0100,851.918,852.964,850.724,852.528,0.0338
02.02.2023 09:41:00.000 GMT+0100,852.537,852.725,851.721,852.163,0.0209
02.02.2023 09:42:00.000 GMT+0100,852.348,852.570,851.927,852.570,0.0209
02.02.2023 09:43:00.000 GMT+0100,852.573,852.749,851.746,852.173,0.0193
02.02.2023 09:44:00.000 GMT+0100,852.336,853.534,852.336,853.158,0.0338
02.02.2023 09:45:00.000 GMT+0100,853.134,853.324,852.728,852.921,0.0113
02.02.2023 09:46:00.000 GMT+0100,852.957,852.957,852.328,852.554,0.0097
02.02.2023 09:47:00.000 GMT+0100,852.531,853.124,852.531,852.951,0.0161
02.02.2023 09:48:00.000 GMT+0100,852.958,853.528,852.958,853.343,0.0081
02.02.2023 09:49:00.000 GMT+0100,853.321,853.331,852.724,852.740,0.0161
02.02.2023 09:50:00.000 GMT+0100,852.330,852.555,851.924,851.939,0.0193
02.02.2023 09:51:00.000 GMT+0100,851.751,852.355,851.124,851.528,0.0209
02.02.2023 09:52:00.000 GMT+0100,851.339,851.543,851.328,851.328,0.0081
02.02.2023 09:53:00.000 GMT+0100,850.757,850.763,850.124,850.524,0.0113
02.02.2023 09:54:00.000 GMT+0100,850.148,850.942,849.328,850.942,0.0193
02.02.2023 09:55:00.000 GMT+0100,850.964,851.563,850.928,851.399,0.0242
02.02.2023 09:56:00.000 GMT+0100,850.958,851.733,850.940,850.952,0.0193
02.02.2023 09:57:00.000 GMT+0100,850.960,851.536,850.960,851.524,0.0081
02.02.2023 09:58:00.000 GMT+0100,851.325,851.325,850.742,850.742,0.0032
02.02.2023 09:59:00.000 GMT+0100,850.931,850.937,850.724,850.724,0.0081
02.02.2023 10:00:00.000 GMT+0100,850.927,850.948,850.740,850.948,0.0048
02.02.2023 10:01:00.000 GMT+0100,851.157,851.157,850.934,850.973,0.0048
02.02.2023 10:02:00.000 GMT+0100,851.158,851.340,851.158,851.340,0.0032
02.02.2023 10:03:00.000 GMT+0100,851.152,851.336,851.118,851.121,0.0064
02.02.2023 10:04:00.000 GMT+0100,851.399,851.539,851.139,851.318,0.0081
02.02.2023 10:05:00.000 GMT+0100,851.139,851.533,851.139,851.361,0.0064
02.02.2023 10:06:00.000 GMT+0100,851.154,851.154,849.921,850.315,0.0129
02.02.2023 10:07:00.000 GMT+0100,850.789,851.136,850.536,851.127,0.0161
02.02.2023 10:08:00.000 GMT+0100,851.151,852.154,851.151,851.999,0.0129
02.02.2023 10:09:00.000 GMT+0100,852.151,853.189,852.151,852.536,0.0242
02.02.2023 10:10:00.000 GMT+0100,852.524,852.554,852.331,852.361,0.0097
02.02.2023 10:11:00.000 GMT+0100,851.963,851.963,851.927,851.927,0.0097
02.02.2023 10:12:00.000 GMT+0100,851.933,851.933,851.343,851.343,0.0113
02.02.2023 10:13:00.000 GMT+0100,850.928,851.167,850.725,851.151,0.0129
02.02.2023 10:14:00.000 GMT+0100,850.754,850.773,850.348,850.348,0.0064
02.02.2023 10:15:00.000 GMT+0100,850.560,850.561,850.139,850.139,0.0081
02.02.2023 10:16:00.000 GMT+0100,850.160,850.160,849.354,849.354,0.0113
02.02.2023 10:17:00.000 GMT+0100,849.728,849.728,849.321,849.321,0.0081
02.02.2023 10:18:00.000 GMT+0100,849.318,850.145,849.318,849.948,0.0129
02.02.2023 10:19:00.000 GMT+0100,850.149,850.370,850.146,850.331,0.0064
02.02.2023 10:20:00.000 GMT+0100,849.521,849.543,848.773,848.773,0.0113
02.02.2023 10:21:00.000 GMT+0100,848.549,848.767,848.163,848.163,0.0097
02.02.2023 10:22:00.000 GMT+0100,847.937,850.154,847.937,850.154,0.0161
02.02.2023 10:23:00.000 GMT+0100,849.942,849.942,849.942,849.942,0.0016
02.02.2023 10:24:00.000 GMT+0100,850.136,850.136,850.136,850.136,0.0016
02.02.2023 10:25:00.000 GMT+0100,850.361,851.115,850.360,851.115,0.0129
02.02.2023 10:26:00.000 GMT+0100,850.931,851.573,850.931,851.573,0.0161
02.02.2023 10:27:00.000 GMT+0100,851.918,851.918,851.121,851.121,0.0081
02.02.2023 10:28:00.000 GMT+0100,851.345,851.345,850.773,850.958,0.0081
02.02.2023 10:29:00.000 GMT+0100,851.146,851.331,851.142,851.328,0.0064
02.02.2023 10:30:00.000 GMT+0100,850.963,851.746,850.963,851.331,0.0145
02.02.2023 10:31:00.000 GMT+0100,851.539,851.549,851.364,851.549,0.0064
02.02.2023 10:32:00.000 GMT+0100,851.737,851.799,851.139,851.142,0.0177
02.02.2023 10:33:00.000 GMT+0100,851.349,851.349,850.125,850.134,0.0258
02.02.2023 10:34:00.000 GMT+0100,850.333,850.557,850.115,850.342,0.0113
02.02.2023 10:36:00.000 GMT+0100,850.363,850.363,850.363,850.363,0.0016
02.02.2023 10:37:00.000 GMT+0100,850.134,850.167,849.558,849.558,0.0081
02.02.2023 10:38:00.000 GMT+0100,849.573,849.925,849.573,849.754,0.0064
02.02.2023 10:39:00.000 GMT+0100,849.789,849.945,849.727,849.945,0.0048
02.02.2023 10:40:00.000 GMT+0100,849.767,850.561,849.767,850.561,0.0081
02.02.2023 10:41:00.000 GMT+0100,850.355,850.355,850.152,850.152,0.0048
02.02.2023 10:42:00.000 GMT+0100,850.764,850.951,850.567,850.740,0.0161
02.02.2023 10:43:00.000 GMT+0100,850.934,851.124,850.934,850.946,0.0048
02.02.2023 10:44:00.000 GMT+0100,851.170,851.321,851.170,851.321,0.0032
02.02.2023 10:45:00.000 GMT+0100,851.552,851.734,851.543,851.543,0.0081
02.02.2023 10:46:00.000 GMT+0100,851.364,851.364,850.954,851.134,0.0048
02.02.2023 10:47:00.000 GMT+0100,851.325,851.948,851.325,851.948,0.0129
02.02.2023 10:48:00.000 GMT+0100,852.125,852.125,852.125,852.125,0.0016
02.02.2023 10:49:00.000 GMT+0100,852.118,852.354,851.560,851.961,0.0129
02.02.2023 10:50:00.000 GMT+0100,852.134,852.134,851.921,851.921,0.0032
02.02.2023 10:51:00.000 GMT+0100,851.521,851.555,851.355,851.364,0.0064
02.02.2023 10:52:00.000 GMT+0100,851.333,851.333,851.333,851.333,0.0016
02.02.2023 10:53:00.000 GMT+0100,851.543,851.755,851.389,851.546,0.0081
02.02.2023 10:54:00.000 GMT+0100,851.552,851.560,851.552,851.560,0.0032
02.02.2023 10:55:00.000 GMT+0100,851.318,851.557,851.149,851.149,0.0064
02.02.2023 10:56:00.000 GMT+0100,851.389,851.389,850.954,850.954,0.0064
02.02.2023 10:57:00.000 GMT+0100,850.728,851.915,850.728,851.915,0.0097
02.02.2023 10:58:00.000 GMT+0100,851.763,851.763,851.515,851.540,0.029
02.02.2023 10:59:00.000 GMT+0100,851.767,852.734,851.767,852.734,0.0113
02.02.2023 11:00:00.000 GMT+0100,852.755,853.157,852.743,853.124,0.0097
02.02.2023 11:01:00.000 GMT+0100,852.742,853.145,852.737,853.125,0.0097
02.02.2023 11:02:00.000 GMT+0100,853.199,853.199,852.742,852.760,0.0064
02.02.2023 11:03:00.000 GMT+0100,852.949,852.949,851.942,851.942,0.0064
02.02.2023 11:04:00.000 GMT+0100,851.933,852.357,851.933,852.157,0.0064
02.02.2023 11:05:00.000 GMT+0100,852.160,852.336,852.160,852.336,0.0048
02.02.2023 11:07:00.000 GMT+0100,852.525,852.789,852.315,852.348,0.0113
02.02.2023 11:09:00.000 GMT+0100,852.131,852.551,852.131,852.367,0.0064
02.02.2023 11:10:00.000 GMT+0100,852.337,852.337,850.967,850.967,0.0113
02.02.2023 11:11:00.000 GMT+0100,850.515,851.563,850.330,851.561,0.0193
02.02.2023 11:12:00.000 GMT+0100,851.757,851.757,851.515,851.718,0.0097
02.02.2023 11:13:00.000 GMT+0100,851.760,852.161,851.730,851.945,0.0081
02.02.2023 11:14:00.000 GMT+0100,852.199,852.199,851.946,851.970,0.0048
02.02.2023 11:15:00.000 GMT+0100,851.563,851.563,851.340,851.373,0.0064
02.02.2023 11:17:00.000 GMT+0100,851.542,852.989,851.542,852.334,0.0161
02.02.2023 11:18:00.000 GMT+0100,852.142,852.142,851.736,851.943,0.0081
02.02.2023 11:19:00.000 GMT+0100,852.115,852.145,852.115,852.145,0.0032
02.02.2023 11:20:00.000 GMT+0100,852.318,852.318,852.318,852.318,0.0016
02.02.2023 11:21:00.000 GMT+0100,852.145,852.528,852.127,852.528,0.0081
02.02.2023 11:22:00.000 GMT+0100,851.973,851.973,851.136,851.136,0.0129
02.02.2023 11:23:00.000 GMT+0100,851.155,851.789,851.155,851.761,0.0097
02.02.2023 11:24:00.000 GMT+0100,851.727,851.730,851.718,851.718,0.0048
02.02.2023 11:25:00.000 GMT+0100,851.715,851.745,851.333,851.333,0.0081
02.02.2023 11:26:00.000 GMT+0100,851.355,851.355,851.124,851.124,0.0032
02.02.2023 11:27:00.000 GMT+0100,851.348,851.563,851.348,851.563,0.0032
02.02.2023 11:28:00.000 GMT+0100,851.927,851.927,851.927,851.927,0.0016
02.02.2023 11:29:00.000 GMT+0100,851.924,852.945,851.924,852.515,0.0113
02.02.2023 11:30:00.000 GMT+0100,852.757,853.167,852.757,853.140,0.0064
02.02.2023 11:31:00.000 GMT+0100,853.121,853.543,853.121,853.543,0.0048
02.02.2023 11:33:00.000 GMT+0100,853.563,853.563,853.539,853.539,0.0032
02.02.2023 11:34:00.000 GMT+0100,853.770,854.143,853.770,854.143,0.0064
02.02.2023 11:35:00.000 GMT+0100,854.173,854.173,853.940,853.940,0.0032
02.02.2023 11:36:00.000 GMT+0100,854.170,854.170,853.915,853.958,0.0113
02.02.2023 11:37:00.000 GMT+0100,853.951,853.967,853.930,853.930,0.0048
02.02.2023 11:38:00.000 GMT+0100,853.952,853.952,853.952,853.952,0.0016
02.02.2023 11:40:00.000 GMT+0100,854.133,854.133,852.724,852.724,0.0161
02.02.2023 11:41:00.000 GMT+0100,852.740,852.961,852.740,852.961,0.0064
02.02.2023 11:42:00.000 GMT+0100,853.728,853.728,853.315,853.315,0.0048
02.02.2023 11:43:00.000 GMT+0100,853.125,853.125,852.343,852.560,0.0129
02.02.2023 11:45:00.000 GMT+0100,852.757,852.757,852.757,852.757,0.0016
02.02.2023 11:46:00.000 GMT+0100,852.348,852.348,852.154,852.154,0.0032
02.02.2023 11:47:00.000 GMT+0100,852.137,852.137,852.137,852.137,0.0016
02.02.2023 11:48:00.000 GMT+0100,852.158,852.158,851.321,851.321,0.0064
02.02.2023 11:49:00.000 GMT+0100,851.540,851.540,851.540,851.540,0.0016
02.02.2023 11:50:00.000 GMT+0100,850.934,851.146,850.934,851.146,0.0032
02.02.2023 11:51:00.000 GMT+0100,851.521,851.521,851.521,851.521,0.0016
02.02.2023 11:52:00.000 GMT+0100,851.136,851.145,850.961,851.127,0.0064
02.02.2023 11:53:00.000 GMT+0100,851.554,851.554,851.324,851.324,0.0064
02.02.2023 11:54:00.000 GMT+0100,851.318,851.521,851.154,851.154,0.0064
02.02.2023 11:55:00.000 GMT+0100,851.154,851.154,850.728,850.734,0.0097
02.02.2023 11:56:00.000 GMT+0100,850.945,850.945,850.945,850.945,0.0016
02.02.2023 11:58:00.000 GMT+0100,850.942,850.949,850.933,850.949,0.0064
02.02.2023 11:59:00.000 GMT+0100,850.534,851.189,850.534,851.189,0.0081
02.02.2023 12:00:00.000 GMT+0100,851.330,851.561,851.330,851.561,0.0032
02.02.2023 12:01:00.000 GMT+0100,851.170,851.170,850.773,850.773,0.0032
02.02.2023 12:02:00.000 GMT+0100,851.131,851.131,851.131,851.131,0.0016
02.02.2023 12:03:00.000 GMT+0100,851.361,851.361,851.127,851.127,0.0032
02.02.2023 12:04:00.000 GMT+0100,851.354,851.354,851.352,851.352,0.0032
02.02.2023 12:05:00.000 GMT+0100,851.367,851.789,851.345,851.789,0.0064
02.02.2023 12:06:00.000 GMT+0100,851.337,851.337,850.557,850.557,0.0129
02.02.2023 12:07:00.000 GMT+0100,850.727,850.737,850.727,850.737,0.0032
02.02.2023 12:08:00.000 GMT+0100,850.554,850.736,850.361,850.539,0.0113
02.02.2023 12:09:00.000 GMT+0100,850.545,851.124,850.545,851.124,0.0081
02.02.2023 12:11:00.000 GMT+0100,851.534,851.573,851.367,851.367,0.0048
02.02.2023 12:12:00.000 GMT+0100,851.548,851.548,851.330,851.330,0.0032
02.02.2023 12:13:00.000 GMT+0100,851.336,851.336,850.928,850.928,0.0048
02.02.2023 12:14:00.000 GMT+0100,850.737,850.737,850.530,850.530,0.0032
02.02.2023 12:15:00.000 GMT+0100,850.746,851.167,850.746,851.167,0.0064
02.02.2023 12:16:00.000 GMT+0100,851.599,851.599,851.348,851.348,0.0048
